Date,open,high,low,close
10//2017:00:00,1276.35,1276.42,1275.82,1276.0
10//2017:00:00,1276.0,1276.39,1275.96,1276.39
12//2017:00:00,1275.38,1275.66,1275.08,1275.37
12//2017:00:00,1275.37,1275.46,1275.05,1275.11
12//2017:00:00,1275.12,1275.12,1274.61,1274.8
12//2017:00:00,1274.8,1275.38,1274.79,1275.19
12//2017:00:00,1275.19,1275.46,1275.09,1275.14
12//2017:00:00,1275.16,1275.58,1275.13,1275.49
12//2017:00:00,1275.48,1275.67,1275.35,1275.59
12//2017:00:00,1275.56,1275.78,1275.46,1275.56
12//2017:00:00,1275.55,1275.89,1275.45,1275.75
12//2017:00:00,1275.75,1275.91,1275.35,1275.36
12//2017:00:00,1275.36,1275.57,1275.31,1275.41
12//2017:00:00,1275.41,1275.64,1275.4,1275.51
12//2017:00:00,1275.52,1275.93,1275.26,1275.26
12//2017:00:00,1275.26,1275.86,1275.1,1275.85
12//2017:00:00,1275.85,1275.87,1275.22,1275.38
12//2017:00:00,1275.38,1275.76,1275.17,1275.66
12//2017:00:00,1275.66,1275.87,1275.37,1275.64
12//2017:00:00,1275.65,1275.87,1275.56,1275.85
12//2017:00:00,1275.84,1275.86,1275.57,1275.77
12//2017:00:00,1275.77,1276.21,1275.76,1276.07
12//2017:00:00,1276.07,1276.36,1275.79,1275.87
12//2017:00:00,1275.87,1276.14,1275.73,1275.86
12//2017:00:00,1275.87,1275.96,1275.47,1275.6
12//2017:00:00,1275.6,1275.93,1275.52,1275.75
12//2017:00:00,1275.75,1276.06,1275.56,1275.92
12//2017:00:00,1275.91,1276.18,1275.85,1276.12
12//2017:00:00,1276.13,1276.46,1276.12,1276.34
12//2017:00:00,1276.33,1276.65,1276.28,1276.45
12//2017:00:00,1276.45,1276.57,1276.16,1276.44
12//2017:00:00,1276.45,1276.55,1276.21,1276.25
12//2017:00:00,1276.25,1276.66,1275.95,1276.46
12//2017:00:00,1276.46,1276.65,1276.34,1276.39
12//2017:00:00,1276.39,1276.41,1275.8,1276.22
12//2017:00:00,1276.22,1276.34,1276.12,1276.33
12//2017:00:00,1276.33,1276.47,1276.17,1276.43
12//2017:00:00,1276.43,1276.66,1276.38,1276.54
12//2017:00:00,1276.56,1276.81,1276.38,1276.46
12//2017:00:00,1276.47,1276.5,1276.21,1276.25
12//2017:00:00,1276.24,1276.49,1276.18,1276.32
12//2017:00:00,1276.32,1276.49,1276.21,1276.34
12//2017:00:00,1276.34,1276.52,1276.28,1276.5
12//2017:00:00,1276.5,1276.6,1276.37,1276.6
12//2017:00:00,1276.6,1276.71,1276.41,1276.61
12//2017:00:00,1276.62,1276.8,1276.57,1276.57
12//2017:00:00,1276.58,1276.82,1276.42,1276.45
12//2017:00:00,1276.45,1276.65,1276.44,1276.52
12//2017:00:00,1276.5,1276.63,1276.36,1276.43
12//2017:00:00,1276.43,1276.58,1276.32,1276.52
12//2017:00:00,1276.52,1276.54,1276.38,1276.41
12//2017:00:00,1276.41,1276.59,1276.35,1276.38
12//2017:00:00,1276.37,1276.38,1276.27,1276.28
12//2017:00:00,1276.27,1276.37,1276.23,1276.36
12//2017:00:00,1276.35,1276.36,1276.18,1276.2
12//2017:00:00,1276.21,1276.29,1275.77,1276.11
12//2017:00:00,1276.11,1276.22,1276.02,1276.11
12//2017:00:00,1276.11,1276.22,1276.11,1276.2
12//2017:00:00,1276.2,1276.22,1276.12,1276.13
12//2017:00:00,1276.13,1276.13,1275.86,1276.01
12//2017:00:00,1276.04,1276.21,1275.96,1276.11
12//2017:00:00,1276.12,1276.26,1276.02,1276.06
12//2017:00:00,1276.06,1276.13,1275.71,1275.75
12//2017:00:00,1275.74,1275.84,1275.68,1275.74
12//2017:00:00,1275.73,1275.9,1275.7,1275.78
12//2017:00:00,1275.78,1275.93,1275.78,1275.92
12//2017:00:00,1275.93,1275.95,1275.84,1275.91
12//2017:00:00,1275.92,1275.95,1275.8,1275.9
12//2017:00:00,1275.91,1275.96,1275.84,1275.88
12//2017:00:00,1275.88,1275.98,1275.82,1275.84
12//2017:00:00,1275.83,1275.92,1275.81,1275.84
12//2017:00:00,1275.83,1276.06,1275.83,1276.06
12//2017:00:00,1276.05,1276.15,1276.0,1276.14
12//2017:00:00,1276.14,1276.14,1275.91,1275.91
13//2017:00:00,1275.95,1276.24,1275.92,1276.24
13//2017:00:00,1276.24,1276.4,1276.24,1276.35
13//2017:00:00,1276.35,1276.58,1276.33,1276.55
13//2017:00:00,1276.54,1276.7,1276.54,1276.64
13//2017:00:00,1276.62,1276.67,1276.37,1276.46
13//2017:00:00,1276.47,1276.58,1276.35,1276.55
13//2017:00:00,1276.56,1276.73,1276.5,1276.64
13//2017:00:00,1276.65,1277.05,1276.63,1276.99
13//2017:00:00,1276.98,1277.45,1276.97,1277.45
13//2017:00:00,1277.44,1277.57,1277.06,1277.15
13//2017:00:00,1277.15,1277.44,1277.06,1277.25
13//2017:00:00,1277.25,1277.42,1277.11,1277.32
13//2017:00:00,1277.32,1277.55,1277.17,1277.4
13//2017:00:00,1277.39,1277.95,1277.35,1277.62
13//2017:00:00,1277.63,1277.77,1277.36,1277.75
13//2017:00:00,1277.75,1277.82,1277.2,1277.28
13//2017:00:00,1277.23,1277.54,1277.06,1277.06
13//2017:00:00,1277.05,1277.4,1276.96,1277.26
13//2017:00:00,1277.26,1277.44,1276.97,1277.07
13//2017:00:00,1277.06,1277.11,1276.96,1277.1
13//2017:00:00,1277.09,1277.11,1276.98,1277.11
13//2017:00:00,1277.1,1277.7,1276.91,1277.09
13//2017:00:00,1277.08,1277.3,1276.94,1277.0
13//2017:00:00,1277.0,1277.19,1276.98,1276.99
13//2017:00:00,1276.99,1277.28,1276.89,1276.99
13//2017:00:00,1276.99,1277.19,1276.58,1276.79
13//2017:00:00,1276.79,1277.12,1276.69,1276.79
13//2017:00:00,1276.78,1277.0,1276.59,1276.89
13//2017:00:00,1276.89,1277.18,1276.87,1277.09
13//2017:00:00,1277.08,1277.39,1277.01,1277.15
13//2017:00:00,1277.15,1277.56,1276.74,1277.23
13//2017:00:00,1277.23,1277.56,1276.95,1277.01
13//2017:00:00,1277.01,1277.22,1276.81,1276.94
13//2017:00:00,1276.94,1277.15,1276.73,1277.05
13//2017:00:00,1277.05,1277.16,1276.55,1276.74
13//2017:00:00,1276.73,1276.87,1276.62,1276.78
13//2017:00:00,1276.78,1277.34,1276.52,1276.73
13//2017:00:00,1276.72,1277.04,1276.56,1276.87
13//2017:00:00,1276.87,1276.88,1276.29,1276.38
13//2017:00:00,1276.38,1276.62,1276.33,1276.55
13//2017:00:00,1276.55,1276.75,1276.46,1276.54
13//2017:00:00,1276.55,1276.76,1276.46,1276.67
13//2017:00:00,1276.66,1276.87,1276.56,1276.84
13//2017:00:00,1276.82,1277.54,1276.81,1277.34
13//2017:00:00,1277.35,1277.57,1277.21,1277.55
13//2017:00:00,1277.53,1277.57,1277.23,1277.46
13//2017:00:00,1277.45,1277.75,1277.32,1277.64
13//2017:00:00,1277.66,1277.66,1277.25,1277.36
13//2017:00:00,1277.36,1277.56,1277.13,1277.48
13//2017:00:00,1277.49,1277.95,1277.31,1277.76
13//2017:00:00,1277.76,1277.78,1277.4,1277.48
13//2017:00:00,1277.48,1277.55,1277.24,1277.28
13//2017:00:00,1277.29,1277.69,1277.29,1277.67
13//2017:00:00,1277.67,1278.03,1277.64,1277.98
13//2017:00:00,1277.99,1278.66,1277.89,1278.47
13//2017:00:00,1278.48,1278.58,1278.0,1278.56
13//2017:00:00,1278.56,1278.94,1278.22,1278.25
13//2017:00:00,1278.25,1278.45,1277.98,1278.25
13//2017:00:00,1278.25,1278.36,1278.0,1278.04
13//2017:00:00,1278.04,1278.05,1277.58,1277.86
13//2017:00:00,1277.86,1278.08,1277.66,1278.05
13//2017:00:00,1278.06,1278.34,1278.06,1278.17
13//2017:00:00,1278.17,1278.26,1277.7,1277.76
13//2017:00:00,1277.76,1277.97,1277.67,1277.96
13//2017:00:00,1277.94,1278.27,1277.74,1278.26
13//2017:00:00,1278.25,1278.36,1278.19,1278.35
13//2017:00:00,1278.33,1278.77,1278.33,1278.65
13//2017:00:00,1278.66,1278.67,1278.34,1278.54
13//2017:00:00,1278.55,1278.95,1278.52,1278.75
13//2017:00:00,1278.75,1278.94,1278.44,1278.84
13//2017:00:00,1278.84,1278.86,1278.62,1278.83
13//2017:00:00,1278.83,1279.07,1278.79,1279.04
13//2017:00:00,1279.03,1279.49,1278.88,1279.43
13//2017:00:00,1279.42,1279.43,1278.89,1278.93
13//2017:00:00,1278.95,1279.13,1278.73,1278.93
13//2017:00:00,1278.93,1279.73,1278.93,1279.62
13//2017:00:00,1279.63,1279.65,1279.09,1279.16
13//2017:00:00,1279.16,1279.28,1278.86,1279.22
13//2017:00:00,1279.21,1279.27,1279.07,1279.12
13//2017:00:00,1279.12,1279.25,1279.01,1279.02
13//2017:00:00,1279.02,1279.04,1278.55,1278.58
13//2017:00:00,1278.59,1278.59,1278.28,1278.4
13//2017:00:00,1278.4,1278.97,1278.38,1278.89
13//2017:00:00,1278.89,1279.33,1278.88,1279.03
13//2017:00:00,1279.03,1279.43,1278.93,1279.2
13//2017:00:00,1279.21,1279.32,1279.04,1279.17
13//2017:00:00,1279.18,1279.59,1279.12,1279.38
13//2017:00:00,1279.39,1279.5,1278.85,1279.08
13//2017:00:00,1279.07,1279.09,1278.79,1278.89
13//2017:00:00,1278.88,1279.56,1278.87,1279.29
13//2017:00:00,1279.29,1279.48,1279.16,1279.27
13//2017:00:00,1279.24,1279.29,1278.84,1278.86
13//2017:00:00,1278.87,1278.9,1278.6,1278.71
13//2017:00:00,1278.71,1278.79,1278.39,1278.51
13//2017:00:00,1278.51,1278.91,1278.5,1278.8
13//2017:00:00,1278.8,1278.9,1278.21,1278.23
13//2017:00:00,1278.22,1278.34,1277.92,1278.28
13//2017:00:00,1278.27,1278.27,1277.93,1278.13
13//2017:00:00,1278.13,1278.41,1276.72,1276.82
13//2017:00:00,1276.82,1277.67,1276.42,1277.55
13//2017:00:00,1277.55,1277.96,1277.4,1277.95
13//2017:00:00,1277.95,1277.99,1277.41,1277.55
13//2017:00:00,1277.55,1278.04,1276.95,1277.54
13//2017:00:00,1277.55,1277.63,1276.96,1277.24
13//2017:00:00,1277.25,1277.52,1276.96,1277.45
13//2017:00:00,1277.46,1277.94,1277.15,1277.74
13//2017:00:00,1277.75,1277.85,1277.37,1277.66
13//2017:00:00,1277.67,1277.86,1277.46,1277.67
13//2017:00:00,1277.67,1278.48,1277.54,1278.17
13//2017:00:00,1278.17,1278.75,1277.68,1278.65
13//2017:00:00,1278.66,1279.07,1278.35,1278.73
13//2017:00:00,1278.71,1279.04,1278.4,1278.55
13//2017:00:00,1278.55,1278.81,1278.09,1278.73
13//2017:00:00,1278.73,1279.08,1278.71,1278.92
13//2017:00:00,1278.94,1278.96,1277.73,1278.54
13//2017:00:00,1278.5,1279.12,1278.39,1278.55
13//2017:00:00,1278.56,1278.73,1277.66,1278.2
13//2017:00:00,1278.2,1278.27,1277.9,1278.11
13//2017:00:00,1278.12,1278.25,1277.75,1277.94
13//2017:00:00,1277.93,1277.94,1277.35,1277.56
13//2017:00:00,1277.57,1278.18,1277.34,1278.11
13//2017:00:00,1278.12,1278.5,1277.97,1277.97
13//2017:00:00,1277.97,1278.15,1277.26,1277.92
13//2017:00:00,1277.93,1278.11,1277.45,1277.89
13//2017:00:00,1277.9,1278.08,1277.69,1277.81
13//2017:00:00,1277.82,1278.12,1277.66,1277.96
13//2017:00:00,1277.96,1279.45,1277.9,1279.2
13//2017:00:00,1279.21,1279.24,1278.72,1278.93
13//2017:00:00,1278.93,1279.28,1278.71,1279.05
13//2017:00:00,1279.07,1279.13,1278.73,1278.94
13//2017:00:00,1279.0,1279.15,1278.8,1279.0
13//2017:00:00,1279.01,1279.14,1278.77,1279.05
13//2017:00:00,1279.07,1280.03,1278.97,1279.56
13//2017:00:00,1279.58,1279.64,1279.32,1279.47
13//2017:00:00,1279.48,1279.52,1279.12,1279.21
13//2017:00:00,1279.18,1279.41,1279.07,1279.21
13//2017:00:00,1279.21,1279.21,1278.53,1278.81
13//2017:00:00,1278.82,1279.36,1278.79,1279.14
13//2017:00:00,1279.14,1279.49,1279.03,1279.32
13//2017:00:00,1279.31,1279.4,1278.75,1278.94
13//2017:00:00,1278.95,1279.02,1278.64,1278.9
13//2017:00:00,1278.88,1279.17,1278.79,1279.13
13//2017:00:00,1279.14,1279.22,1278.64,1278.71
13//2017:00:00,1278.72,1278.85,1278.1,1278.29
13//2017:00:00,1278.3,1278.63,1278.19,1278.63
13//2017:00:00,1278.64,1278.65,1278.14,1278.43
13//2017:00:00,1278.43,1278.63,1278.42,1278.53
13//2017:00:00,1278.53,1279.18,1278.4,1279.12
13//2017:00:00,1279.1,1279.29,1278.92,1279.18
13//2017:00:00,1279.18,1279.32,1279.0,1279.2
13//2017:00:00,1279.2,1279.42,1279.1,1279.31
13//2017:00:00,1279.31,1279.38,1279.01,1279.1
13//2017:00:00,1279.1,1279.4,1279.0,1279.32
13//2017:00:00,1279.32,1279.42,1279.1,1279.41
13//2017:00:00,1279.41,1279.61,1279.21,1279.49
13//2017:00:00,1279.5,1279.51,1279.21,1279.27
13//2017:00:00,1279.27,1279.51,1279.21,1279.31
13//2017:00:00,1279.3,1280.01,1279.26,1279.91
13//2017:00:00,1279.91,1280.01,1279.37,1279.42
13//2017:00:00,1279.42,1279.53,1279.31,1279.4
13//2017:00:00,1279.41,1279.41,1278.73,1278.76
13//2017:00:00,1278.81,1279.07,1278.7,1279.02
13//2017:00:00,1279.02,1279.23,1278.9,1278.94
13//2017:00:00,1278.94,1279.52,1278.93,1279.38
13//2017:00:00,1279.38,1279.47,1279.1,1279.19
13//2017:00:00,1279.2,1279.39,1279.1,1279.38
13//2017:00:00,1279.38,1279.68,1279.19,1279.38
13//2017:00:00,1279.39,1279.39,1279.02,1279.1
13//2017:00:00,1279.1,1279.66,1279.08,1279.37
13//2017:00:00,1279.37,1279.67,1279.3,1279.37
13//2017:00:00,1279.38,1279.38,1279.19,1279.37
13//2017:00:00,1279.37,1279.57,1279.28,1279.48
13//2017:00:00,1279.48,1279.48,1279.18,1279.28
13//2017:00:00,1279.28,1279.39,1279.08,1279.18
13//2017:00:00,1279.18,1279.26,1278.76,1279.26
13//2017:00:00,1279.21,1279.36,1279.16,1279.31
13//2017:00:00,1279.31,1279.46,1279.21,1279.32
13//2017:00:00,1279.36,1279.36,1279.16,1279.36
13//2017:00:00,1279.36,1279.44,1278.99,1279.36
13//2017:00:00,1279.36,1279.36,1278.86,1279.16
13//2017:00:00,1279.16,1279.16,1278.74,1278.96
13//2017:00:00,1278.96,1279.06,1278.46,1278.46
13//2017:00:00,1278.46,1278.56,1278.26,1278.49
13//2017:00:00,1278.49,1278.66,1278.14,1278.26
13//2017:00:00,1278.21,1278.36,1277.99,1278.26
13//2017:00:00,1278.26,1278.45,1278.1,1278.35
13//2017:00:00,1278.35,1278.45,1278.05,1278.08
13//2017:00:00,1278.1,1278.35,1278.0,1278.35
13//2017:00:00,1278.35,1278.77,1278.28,1278.71
13//2017:00:00,1278.69,1278.73,1278.19,1278.19
13//2017:00:00,1278.19,1278.22,1277.67,1277.82
13//2017:00:00,1277.82,1278.02,1277.76,1277.92
13//2017:00:00,1277.92,1278.21,1277.89,1278.11
13//2017:00:00,1278.11,1278.11,1277.86,1277.98
13//2017:00:00,1278.0,1278.0,1277.88,1278.0
13//2017:00:00,1278.0,1278.06,1277.87,1277.98
13//2017:00:00,1277.98,1278.09,1277.88,1277.98
13//2017:00:00,1277.98,1278.09,1277.86,1277.99
13//2017:00:00,1277.99,1278.09,1277.91,1277.96
13//2017:00:00,1277.99,1278.06,1277.87,1277.96
13//2017:00:00,1277.99,1278.1,1277.88,1278.02
13//2017:00:00,1278.02,1278.27,1278.01,1278.16
13//2017:00:00,1278.16,1278.46,1278.16,1278.28
13//2017:00:00,1278.28,1278.95,1278.28,1278.95
13//2017:00:00,1279.8,1279.8,1278.17,1278.33
13//2017:00:00,1278.32,1278.37,1277.91,1277.95
13//2017:00:00,1277.96,1278.24,1277.94,1278.2
13//2017:00:00,1278.22,1278.25,1278.0,1278.15
13//2017:00:00,1278.14,1278.26,1277.98,1277.98
13//2017:00:00,1277.98,1278.06,1277.9,1278.05
13//2017:00:00,1278.03,1278.05,1277.87,1277.92
13//2017:00:00,1277.9,1277.96,1277.8,1277.82
13//2017:00:00,1277.82,1277.92,1277.81,1277.84
13//2017:00:00,1277.85,1278.23,1277.83,1278.21
13//2017:00:00,1278.21,1278.34,1278.03,1278.07
13//2017:00:00,1278.05,1278.12,1278.01,1278.11
13//2017:00:00,1278.09,1278.22,1278.01,1278.14
13//2017:00:00,1278.14,1278.14,1277.4,1277.51
13//2017:00:00,1277.51,1277.81,1277.51,1277.72
13//2017:00:00,1277.72,1277.92,1277.51,1277.61
13//2017:00:00,1277.61,1277.91,1277.61,1277.82
13//2017:00:00,1277.82,1277.91,1277.5,1277.63
13//2017:00:00,1277.63,1277.81,1277.53,1277.62
13//2017:00:00,1277.62,1278.04,1277.61,1278.01
13//2017:00:00,1278.01,1278.23,1277.99,1278.13
13//2017:00:00,1278.13,1278.34,1278.04,1278.16
13//2017:00:00,1278.15,1278.34,1277.84,1278.07
13//2017:00:00,1278.07,1278.07,1277.63,1277.81
13//2017:00:00,1277.81,1277.94,1277.47,1277.94
13//2017:00:00,1277.94,1277.98,1277.67,1277.74
13//2017:00:00,1277.75,1278.03,1277.46,1277.94
13//2017:00:00,1277.93,1278.13,1277.75,1277.75
13//2017:00:00,1277.71,1277.71,1277.24,1277.36
13//2017:00:00,1277.39,1277.46,1277.21,1277.26
13//2017:00:00,1277.26,1277.38,1276.86,1277.27
13//2017:00:00,1277.26,1277.53,1277.17,1277.38
13//2017:00:00,1277.4,1277.86,1277.4,1277.69
13//2017:00:00,1277.69,1277.69,1277.39,1277.42
13//2017:00:00,1277.41,1277.5,1277.25,1277.4
13//2017:00:00,1277.39,1277.42,1277.02,1277.02
13//2017:00:00,1277.02,1277.39,1276.92,1277.09
13//2017:00:00,1277.08,1277.14,1276.79,1276.89
13//2017:00:00,1276.89,1277.54,1276.66,1277.38
13//2017:00:00,1277.37,1277.61,1277.34,1277.61
13//2017:00:00,1277.61,1277.8,1277.39,1277.46
13//2017:00:00,1277.45,1277.58,1277.25,1277.4
13//2017:00:00,1277.4,1277.49,1277.2,1277.46
13//2017:00:00,1277.46,1277.6,1277.22,1277.35
13//2017:00:00,1277.36,1277.39,1277.0,1277.0
13//2017:00:00,1276.99,1277.26,1276.95,1277.2
13//2017:00:00,1277.19,1277.2,1277.0,1277.01
13//2017:00:00,1277.0,1277.1,1276.91,1276.99
13//2017:00:00,1276.98,1277.0,1275.98,1276.49
13//2017:00:00,1276.49,1276.58,1276.21,1276.31
13//2017:00:00,1276.29,1276.31,1275.74,1276.3
13//2017:00:00,1276.3,1276.66,1276.29,1276.52
13//2017:00:00,1276.52,1276.63,1276.42,1276.52
13//2017:00:00,1276.51,1276.52,1276.12,1276.22
13//2017:00:00,1276.22,1276.43,1276.12,1276.33
13//2017:00:00,1276.33,1276.46,1276.1,1276.44
13//2017:00:00,1276.44,1276.8,1276.24,1276.75
13//2017:00:00,1276.77,1276.86,1276.61,1276.69
13//2017:00:00,1276.7,1276.76,1276.53,1276.57
13//2017:00:00,1276.56,1276.78,1276.54,1276.55
13//2017:00:00,1276.54,1276.65,1276.44,1276.54
13//2017:00:00,1276.55,1276.62,1276.45,1276.55
13//2017:00:00,1276.55,1276.87,1276.52,1276.76
13//2017:00:00,1276.75,1276.97,1276.64,1276.95
13//2017:00:00,1276.96,1277.08,1276.87,1276.97
13//2017:00:00,1276.98,1277.1,1276.76,1276.8
13//2017:00:00,1276.79,1277.08,1276.76,1277.07
13//2017:00:00,1277.08,1277.09,1276.93,1276.94
13//2017:00:00,1276.95,1276.99,1276.85,1276.88
13//2017:00:00,1276.86,1276.98,1276.76,1276.78
13//2017:00:00,1276.78,1276.85,1276.73,1276.75
13//2017:00:00,1276.76,1276.89,1276.63,1276.69
14//2017:00:00,1276.7,1276.76,1276.45,1276.59
14//2017:00:00,1276.57,1276.78,1276.49,1276.75
14//2017:00:00,1276.76,1276.8,1276.66,1276.69
14//2017:00:00,1276.68,1276.72,1276.49,1276.68
14//2017:00:00,1276.69,1276.92,1276.69,1276.88
14//2017:00:00,1276.87,1276.93,1276.71,1276.88
14//2017:00:00,1276.89,1277.05,1276.78,1276.88
14//2017:00:00,1276.87,1276.94,1276.7,1276.78
14//2017:00:00,1276.79,1276.98,1276.75,1276.97
14//2017:00:00,1276.96,1277.01,1276.85,1276.96
14//2017:00:00,1276.97,1277.17,1276.87,1277.13
14//2017:00:00,1277.13,1277.25,1276.97,1277.07
14//2017:00:00,1277.05,1277.15,1276.77,1276.8
14//2017:00:00,1276.79,1276.8,1276.56,1276.68
14//2017:00:00,1276.66,1276.86,1276.66,1276.77
14//2017:00:00,1276.77,1276.94,1276.67,1276.76
14//2017:00:00,1276.76,1276.8,1276.56,1276.57
14//2017:00:00,1276.57,1276.87,1276.56,1276.87
14//2017:00:00,1276.87,1277.13,1276.83,1276.98
14//2017:00:00,1276.97,1276.97,1276.74,1276.78
14//2017:00:00,1276.79,1276.86,1276.66,1276.66
14//2017:00:00,1276.67,1276.82,1276.56,1276.77
14//2017:00:00,1276.76,1276.78,1276.65,1276.68
14//2017:00:00,1276.67,1276.75,1276.58,1276.58
14//2017:00:00,1276.58,1276.78,1276.33,1276.76
14//2017:00:00,1276.76,1277.29,1276.76,1277.17
14//2017:00:00,1277.16,1277.27,1277.02,1277.26
14//2017:00:00,1277.26,1277.53,1277.03,1277.37
14//2017:00:00,1277.37,1277.46,1277.14,1277.36
14//2017:00:00,1277.36,1277.46,1277.03,1277.13
14//2017:00:00,1277.13,1277.26,1276.65,1277.15
14//2017:00:00,1277.15,1277.3,1277.04,1277.18
14//2017:00:00,1277.17,1277.19,1276.56,1276.66
14//2017:00:00,1276.66,1276.86,1276.66,1276.78
14//2017:00:00,1276.77,1276.87,1276.41,1276.77
14//2017:00:00,1276.84,1276.97,1276.36,1276.46
14//2017:00:00,1276.46,1276.46,1272.95,1273.79
14//2017:00:00,1273.79,1273.8,1270.12,1272.15
14//2017:00:00,1272.15,1272.29,1271.54,1272.17
14//2017:00:00,1272.17,1272.89,1272.05,1272.63
14//2017:00:00,1272.63,1272.88,1272.45,1272.49
14//2017:00:00,1272.49,1272.56,1271.94,1272.05
14//2017:00:00,1272.05,1272.7,1271.87,1272.57
14//2017:00:00,1272.57,1272.94,1272.52,1272.73
14//2017:00:00,1272.73,1272.96,1272.22,1272.45
14//2017:00:00,1272.46,1272.91,1272.45,1272.62
14//2017:00:00,1272.62,1272.85,1272.43,1272.75
14//2017:00:00,1272.76,1272.96,1272.6,1272.81
14//2017:00:00,1272.79,1273.14,1272.64,1272.84
14//2017:00:00,1272.84,1272.86,1272.55,1272.74
14//2017:00:00,1272.74,1273.05,1272.71,1273.01
14//2017:00:00,1273.01,1273.09,1272.72,1272.92
14//2017:00:00,1272.93,1273.04,1272.63,1272.95
14//2017:00:00,1272.95,1273.36,1272.94,1273.31
14//2017:00:00,1273.33,1273.95,1273.32,1273.67
14//2017:00:00,1273.65,1274.25,1273.58,1274.08
14//2017:00:00,1274.12,1274.18,1273.45,1273.48
14//2017:00:00,1273.48,1273.59,1273.18,1273.39
14//2017:00:00,1273.38,1273.64,1273.17,1273.62
14//2017:00:00,1273.6,1273.68,1273.37,1273.47
14//2017:00:00,1273.45,1273.69,1273.18,1273.65
14//2017:00:00,1273.65,1274.32,1273.56,1274.07
14//2017:00:00,1274.07,1274.16,1273.54,1273.96
14//2017:00:00,1273.96,1274.35,1273.93,1274.27
14//2017:00:00,1274.29,1274.47,1273.93,1274.15
14//2017:00:00,1274.15,1274.25,1273.63,1273.65
14//2017:00:00,1273.65,1274.15,1273.56,1273.65
14//2017:00:00,1273.65,1273.91,1273.34,1273.34
14//2017:00:00,1273.34,1273.75,1273.02,1273.13
14//2017:00:00,1273.1,1273.14,1272.64,1272.74
14//2017:00:00,1272.74,1273.28,1272.64,1272.76
14//2017:00:00,1272.76,1272.96,1272.26,1272.36
14//2017:00:00,1272.36,1273.66,1272.36,1273.62
14//2017:00:00,1273.62,1273.73,1273.27,1273.73
14//2017:00:00,1273.72,1274.23,1273.52,1274.2
14//2017:00:00,1274.21,1274.35,1273.98,1274.34
14//2017:00:00,1274.34,1274.34,1274.0,1274.2
14//2017:00:00,1274.19,1274.19,1273.68,1273.91
14//2017:00:00,1273.92,1274.14,1273.71,1273.73
14//2017:00:00,1273.75,1274.06,1273.71,1273.89
14//2017:00:00,1273.92,1274.16,1273.9,1274.03
14//2017:00:00,1274.02,1274.15,1273.43,1273.53
14//2017:00:00,1273.51,1273.53,1273.15,1273.2
14//2017:00:00,1273.21,1273.39,1272.85,1273.32
14//2017:00:00,1273.27,1273.92,1273.22,1273.82
14//2017:00:00,1273.82,1274.04,1273.66,1273.72
14//2017:00:00,1273.72,1273.75,1273.55,1273.63
14//2017:00:00,1273.63,1274.28,1273.63,1274.28
14//2017:00:00,1274.29,1274.37,1273.87,1273.87
14//2017:00:00,1273.87,1273.98,1273.66,1273.88
14//2017:00:00,1273.87,1274.33,1273.54,1274.13
14//2017:00:00,1274.15,1274.4,1274.07,1274.23
14//2017:00:00,1274.24,1275.54,1274.07,1275.25
14//2017:00:00,1275.24,1275.43,1274.95,1275.14
14//2017:00:00,1275.14,1275.15,1274.69,1274.92
14//2017:00:00,1274.92,1274.93,1274.5,1274.91
14//2017:00:00,1274.9,1276.13,1274.89,1276.01
14//2017:00:00,1276.01,1276.12,1275.49,1275.54
14//2017:00:00,1275.51,1276.03,1275.5,1275.88
14//2017:00:00,1275.88,1276.68,1275.76,1276.36
14//2017:00:00,1276.34,1276.34,1275.36,1275.57
14//2017:00:00,1275.57,1275.57,1274.85,1274.89
14//2017:00:00,1274.9,1274.95,1273.1,1274.02
14//2017:00:00,1274.02,1274.61,1273.84,1274.04
14//2017:00:00,1274.03,1274.3,1273.86,1274.1
14//2017:00:00,1274.09,1274.11,1272.16,1272.86
14//2017:00:00,1272.86,1273.07,1271.98,1272.48
14//2017:00:00,1272.49,1272.79,1271.68,1271.71
14//2017:00:00,1271.72,1272.64,1271.26,1272.55
14//2017:00:00,1272.55,1273.3,1272.44,1273.12
14//2017:00:00,1273.04,1273.4,1272.77,1273.18
14//2017:00:00,1273.18,1273.34,1272.88,1273.07
14//2017:00:00,1273.06,1273.74,1273.04,1273.4
14//2017:00:00,1273.4,1273.44,1272.84,1273.22
14//2017:00:00,1273.22,1273.44,1272.5,1272.8
14//2017:00:00,1272.8,1274.06,1272.68,1273.7
14//2017:00:00,1273.69,1273.9,1272.95,1273.39
14//2017:00:00,1273.39,1273.7,1272.99,1273.46
14//2017:00:00,1273.45,1273.59,1271.98,1272.67
14//2017:00:00,1272.66,1273.83,1272.59,1273.39
14//2017:00:00,1273.4,1278.54,1273.4,1278.51
14//2017:00:00,1278.54,1282.71,1278.36,1280.43
14//2017:00:00,1280.42,1280.87,1278.28,1278.84
14//2017:00:00,1278.85,1279.0,1277.46,1277.77
14//2017:00:00,1277.8,1278.7,1277.77,1278.58
14//2017:00:00,1278.59,1279.78,1278.42,1278.8
14//2017:00:00,1278.81,1279.51,1278.65,1279.27
14//2017:00:00,1279.26,1279.58,1277.93,1277.96
14//2017:00:00,1277.97,1278.55,1277.92,1278.48
14//2017:00:00,1278.47,1278.98,1278.01,1278.86
14//2017:00:00,1278.88,1279.08,1278.13,1278.29
14//2017:00:00,1278.27,1278.89,1277.79,1278.83
